year,month,day,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011,11,6,35.473,-96.869,3.1,3.1,md,23,62,,,us,usp000jafk,2015-03-24T01:42:07.518Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.494,-96.828,3.1,3.4,mwr,44,34.1,,,us,usp000jafh,2015-03-24T01:41:50.611Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,11,6,35.517,-96.769,3.1,2.9,md,5,178.1,,,us,usp000jafg,2014-11-07T01:46:18.638Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.484,-96.856,5,3.8,mwr,60,34.1,,,us,usp000jafa,2015-03-24T01:38:58.886Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,11,6,35.485,-96.866,5,2.9,ml,23,70.8,,,us,usp000jaf0,2015-03-24T01:22:36.697Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.522,-96.819,5,2.8,mblg,24,62.1,,1.06,us,usp000jaez,2015-03-24T02:01:47.054Z,Oklahoma,earthquake,,,,,reviewed,us,us
2011,11,6,35.496,-96.838,5,3.1,ml,53,41.8,,,us,usp000jaey,2015-03-24T01:53:55.558Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.537,-96.779,3.1,3.6,mwr,62,33.9,,,us,usp000jaex,2015-03-24T01:40:20.084Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,11,6,35.469,-96.865,5,3.7,mwr,71,33.2,,,us,usp000jaep,2015-03-24T01:40:49.088Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,11,6,35.485,-96.844,5,3.5,ml,38,34.5,,,us,usp000jaek,2015-03-24T02:09:54.837Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.525,-96.771,5.6,3.1,ml,8,107.7,,,us,usp000jae8,2015-03-24T02:17:59.589Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.585,-96.836,5,3,mblg,9,78.1,,0.92,us,usp000jae4,2014-11-07T01:46:18.408Z,Oklahoma,earthquake,,,,,reviewed,us,us
2011,11,6,35.517,-96.834,5,3.6,mblg,14,79.6,,0.73,us,usp000jae3,2014-11-07T01:46:18.405Z,Oklahoma,earthquake,,,,,reviewed,us,us
2011,11,6,35.48,-96.847,5,3.2,ml,22,55.7,,,us,usp000jae1,2016-01-22T03:32:02.532Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.479,-96.859,5,3.7,mwr,55,34.1,,,us,usp000jadz,2016-01-22T03:35:51.418Z,Oklahoma,earthquake,,,,,reviewed,tul,slm
2011,11,6,35.546,-96.749,5,3.3,ml,27,68.9,,,us,usp000jadx,2014-11-07T01:46:18.347Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.522,-96.776,5,3.9,ml,46,34.1,,,us,usp000jadu,2014-11-07T01:46:18.316Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.515,-96.789,5,3,ml,7,80.1,,,us,usp000jadr,2014-11-07T01:46:18.308Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.521,-96.771,5,4,ml,17,69.2,,,us,usp000jadq,2014-11-07T01:46:18.304Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,6,35.532,-96.765,5.2,5.7,mww,474,17.1,,,us,usp000jadn,2017-03-16T23:03:34.151Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,11,6,35.546,-96.749,5,3,ml,8,107.6,,,us,usp000jadg,2014-11-07T01:46:18.170Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,5,35.518,-96.778,5,3.6,ml,49,58.5,,,us,usp000jack,2016-01-22T03:30:17.965Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,5,35.53,-96.766,5,3.2,ml,30,62.2,,,us,usp000jach,2016-01-22T03:29:39.499Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,5,35.525,-96.773,5,3.4,ml,23,56.7,,,us,usp000jace,2015-03-24T01:43:48.037Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,5,35.528,-96.766,5,3.3,ml,25,69.1,,,us,usp000jacc,2016-01-22T03:27:31.686Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,5,35.533,-96.757,5,2.6,ml,8,124.6,,,us,usp000jac8,2014-11-07T01:46:17.954Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,5,35.554,-96.769,5,2.6,ml,11,117.7,,,us,usp000jac7,2015-03-24T02:22:07.593Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,5,35.54,-96.761,5,2.6,ml,11,110.4,,,us,usp000jac5,2015-03-24T02:08:33.119Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,5,35.544,-96.765,3.2,3.3,ml,23,56.9,,,us,usp000jac3,2015-03-24T01:22:21.089Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,11,5,35.55,-96.764,3.1,4.8,mwr,322,17.2,,,us,usp000jac0,2016-09-09T20:12:27.000Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,10,28,35.525,-97.386,5,3.4,mblg,41,60.8,,,us,usp000ja0v,2015-03-24T01:40:40.810Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,10,28,35.518,-97.38,3.2,3.2,mblg,44,33,,,us,usp000ja0k,2015-03-24T01:22:08.901Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,us
2011,10,23,35.511,-97.391,3.1,2.8,md,10,101.3,,,us,usp000j9rg,2015-03-24T02:13:11.708Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,10,23,35.508,-97.387,3.2,2.6,md,12,171.2,,,us,usp000j9re,2015-03-24T02:00:17.160Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,10,18,35.48,-97.359,5,2.9,mblg,22,65.5,,1.17,us,usp000j9gf,2015-03-24T01:40:24.251Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,us,us
2011,10,13,35.899,-96.696,5,2.5,mblg,7,203.1,,0.62,us,usp000j9af,2014-11-07T01:46:06.529Z,Oklahoma,earthquake,,,,,reviewed,us,us
2011,10,5,35.504,-97.232,3.8,3,ml,13,168.9,,,us,usp000j8y8,2014-11-07T01:46:03.951Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,10,2,35.56,-97.283,3.5,2.5,md,10,107.1,,,us,usp000j8uf,2014-11-07T01:46:02.023Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,9,18,35.5,-97.245,4.3,2.6,md,6,191.1,,,us,usp000j88k,2014-11-07T01:45:55.184Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,9,12,35.629,-97.244,3.4,3.3,ml,27,49.4,,,us,usp000j7ys,2015-03-24T01:59:12.896Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,9,6,34.575,-97.244,0,2.6,ml,7,94.5,,,us,usp000j7pp,2014-11-07T01:45:50.793Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,9,6,35.466,-97.045,5,3,ml,17,68.2,,,us,usp000j7p3,2015-03-24T01:20:39.553Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,9,5,35.524,-97.375,3.3,2.7,md,10,96.5,,,us,usp000j7nd,2015-03-24T02:15:17.743Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,9,5,35.665,-97.222,3.1,2.7,ml,14,94,,,us,usp000j7mf,2015-03-24T02:13:45.256Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,9,1,34.667,-96.394,1.3,2.5,mblg,12,123.3,,,us,usp000j7c4,2014-11-07T01:45:47.687Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,9,1,35.657,-97.298,3.2,2.5,md,8,104.5,,,us,usp000j7bu,2014-11-07T01:45:47.204Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,9,1,35.624,-97.233,3.2,2.6,md,6,120.2,,,us,usp000j7bj,2014-11-07T01:45:46.305Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,8,31,35.498,-97.25,3.1,3,ml,22,66.2,,,us,usp000j7b9,2015-03-24T01:47:40.540Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,8,23,35.521,-97.364,7,2.9,ml,20,64.9,,,us,usp000j6xn,2015-03-24T01:51:56.130Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,8,22,35.526,-97.366,5,2.5,ml,13,107.4,,,us,usp000j6w2,2015-03-24T02:13:53.453Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,8,18,34.881,-97.744,5,3,ml,24,80.8,,,us,usp000j6n5,2015-03-24T02:13:50.738Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,8,17,35.467,-97.366,14.8,2.7,md,6,132.9,,,us,usp000j6jy,2014-11-07T01:45:37.561Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,8,10,35.654,-97.301,5,2.5,md,5,145.1,,,us,usp000j69h,2014-11-07T01:45:35.400Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,8,7,35.48,-97.372,3.8,2.5,md,13,103.7,,,us,usp000j64v,2015-03-24T01:45:57.033Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,8,7,35.436,-97.449,5,2.5,ml,12,75.6,,,us,usp000j64f,2015-03-24T02:02:17.671Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,8,1,35.522,-97.226,5,3,ml,13,86.5,,,us,usp000j5td,2015-03-24T01:58:45.135Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,7,30,35.499,-97.257,7.6,2.6,md,6,144.7,,,us,usp000j5qn,2014-11-07T01:45:28.057Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,7,30,35.499,-97.249,7.8,2.7,md,20,76.4,,,us,usp000j5qm,2014-11-07T01:45:28.053Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,7,24,35.418,-96.552,1.1,2.5,md,7,141.5,,,us,usp000j5d9,2014-11-07T01:45:25.628Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,7,22,34.679,-96.395,5,2.6,md,9,106.2,,,us,usp000j5a5,2014-11-07T01:45:24.933Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,7,16,35.414,-96.548,1.1,2.5,md,6,141.7,,,us,usp000j50a,2014-11-07T01:45:22.517Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,7,15,34.745,-96.11,1.1,2.6,md,18,90.5,,,us,usp000j4xt,2014-11-07T01:45:22.071Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,7,1,35.632,-97.121,5,2.6,md,7,124.1,,,us,usp000j40t,2014-11-07T01:45:14.444Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,6,17,35.616,-97.248,3.2,2.5,md,5,153,,,us,usp000j3ak,2014-11-07T01:45:06.481Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,5,28,34.517,-96.496,3.2,2.9,md,25,92.5,,,us,usp000j2bc,2014-11-07T01:44:55.765Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,5,21,35.584,-97.193,3,2.7,md,17,75.4,,,us,usp000j1xy,2015-03-24T02:17:03.613Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,5,19,35.586,-97.196,3.1,2.8,md,14,95.8,,,us,usp000j1tp,2015-03-24T02:10:48.923Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,5,15,35.437,-96.569,5,2.9,md,7,90.9,,,us,usp000j1mn,2014-11-07T01:44:51.260Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,5,11,35.713,-97.432,1.1,2.5,md,5,129.3,,,us,usp000j1du,2014-11-07T01:44:49.543Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,5,10,35.458,-97.026,5,2.7,md,9,178.6,,,us,usp000j19w,2014-11-07T01:44:48.539Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,4,26,34.692,-97.44,5,2.5,mblg,8,92.5,,,us,usp000j0mr,2015-03-24T01:16:58.481Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,3,31,35.439,-96.53,1.1,3.2,mwr,42,36.5,,,us,usp000hyz9,2015-03-24T01:58:37.499Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,3,25,35.43,-96.539,5,2.6,md,5,198.5,,,us,usp000hykc,2014-11-07T01:44:19.796Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,3,23,34.666,-97.446,5,2.5,mblg,6,183,,,us,usp000hye2,2014-11-07T01:44:18.823Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,3,23,35.571,-97.073,3.2,2.8,md,8,108.1,,,us,usp000hybg,2014-11-07T01:44:18.389Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,3,17,34.854,-97.746,5,2.7,md,9,85,,,us,usp000hxkw,2014-11-07T01:44:11.900Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,3,11,35.45,-97.087,5,3.1,mblg,23,68.1,,,us,usp000hvu2,2015-03-24T01:55:08.134Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,3,3,35.45,-97.083,5,2.8,md,11,86.3,,,us,usp000hv97,2014-11-07T01:43:50.814Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,2,22,35.434,-97.001,5,2.8,md,5,181.2,,,us,usp000huwy,2014-11-07T01:43:42.423Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,2,19,35.751,-99.667,5,2.7,md,6,116.1,,,us,usp000hurc,2014-11-07T01:43:41.296Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,2,17,35.615,-97.243,3.3,2.5,md,5,153.5,,,us,usp000humx,2014-11-07T01:43:40.841Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,2,15,35.539,-97.249,5.1,2.5,mblg,10,86.6,,,us,usp000huk7,2014-11-07T01:43:40.627Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,2,4,35.48,-97.402,5,2.6,md,18,53.8,,,us,usp000hu1y,2015-03-24T01:43:00.661Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011,2,2,35.627,-97.166,5,2.6,md,6,122.9,,0.93,us,usp000htzn,2014-11-07T01:43:35.961Z,Oklahoma,earthquake,,,,,reviewed,us,tul
2011,1,30,35.609,-97.122,5,2.5,md,12,96,,,us,usp000htum,2014-11-07T01:43:31.665Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,25,34.713,-97.466,4,2.6,md,5,223.3,,,us,usp000htmx,2014-11-07T01:43:29.656Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,22,35.611,-97.121,5.2,2.5,md,5,160.9,,,us,usp000htg6,2014-11-07T01:43:28.535Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,19,35.621,-97.112,5,2.8,md,14,97.3,,,us,usp000htbh,2015-03-24T02:06:22.016Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,18,34.566,-97.43,0,2.8,md,13,91.2,,,us,usp000ht9x,2014-11-07T01:43:27.328Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,18,34.56,-97.433,0,2.6,md,6,179.9,,,us,usp000ht9p,2014-11-07T01:43:27.283Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,15,35.509,-97.222,3.4,3.4,mblg,23,63,,,us,usp000ht5e,2015-03-24T01:43:46.662Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,1,12,35.506,-97.222,3.1,2.6,md,6,168.8,,,us,usp000hszq,2014-11-07T01:43:25.755Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,12,35.516,-97.225,6.4,2.7,md,5,132.3,,,us,usp000hsz1,2014-11-07T01:43:25.684Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,11,35.84,-96.916,5,2.6,md,9,118.7,,,us,usp000hsxu,2014-11-07T01:43:25.488Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,10,34.785,-96.671,5,2.7,md,7,135.3,,,us,usp000hsv5,2014-11-07T01:43:24.953Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,8,35.612,-97.249,5,2.7,md,4,153.4,,,us,usp000hsrb,2014-11-07T01:43:23.748Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,8,35.823,-102.374,5,2.5,mblg,14,74.8,,1.08,us,usp000hsqv,2014-11-07T01:43:23.405Z,Texas Panhandle region,earthquake,,,,,reviewed,us,us
2011,1,7,35.435,-96.983,5,2.5,md,10,80.1,,,us,usp000hspk,2015-03-24T02:19:00.040Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,6,35.569,-97.277,3.1,2.8,md,10,108.6,,,us,usp000hsne,2014-11-07T01:43:22.472Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,4,35.556,-97.237,4.2,2.9,mblg,15,75.5,,,us,usp000hsk5,2015-03-24T02:02:59.903Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2011,1,3,34.693,-97.408,5,2.6,md,5,225.8,,,us,usp000hsgv,2014-11-07T01:43:20.773Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2011,1,1,35.837,-96.916,3.2,2.8,mblg,13,80.9,,,us,usp000hsdv,2015-03-24T02:10:14.283Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2010,12,31,35.536,-97.247,6.1,2.6,md,6,128.1,,,us,usp000hsc0,2014-11-07T01:43:16.855Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,29,34.676,-97.44,5,2.6,md,8,89,,,us,usp000hs7w,2014-11-07T01:43:16.235Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,28,34.696,-95.893,5,3.1,md,19,66.4,,,us,usp000hs5s,2014-11-07T01:43:15.934Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,25,34.675,-96.34,5,2.6,md,10,123.4,,,us,usp000hruk,2014-11-07T01:43:13.906Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,24,34.69,-96.361,5,3,md,10,106.3,,,us,usp000hrst,2014-11-07T01:43:13.612Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,21,34.671,-96.384,5,2.5,md,6,141.7,,,us,usp000hrcf,2014-11-07T01:43:11.093Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,21,34.659,-96.348,5,2.6,md,10,123.9,,,us,usp000hr8n,2014-11-07T01:43:10.389Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,21,34.657,-96.386,5,2.6,md,8,107,,,us,usp000hr89,2014-11-07T01:43:10.336Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,20,34.651,-96.391,5,2.6,md,7,123.8,,,us,usp000hr74,2014-11-07T01:43:10.058Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,20,35.579,-97.246,5.3,2.5,md,7,123.8,,,us,usp000hr72,2014-11-07T01:43:10.055Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,20,34.662,-96.371,5,2.7,md,12,123.6,,,us,usp000hr6t,2015-03-24T01:14:02.991Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,14,35.44,-96.982,5,2.5,md,6,138.4,,,us,usp000hqxf,2014-11-07T01:43:06.974Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,14,35.611,-97.234,5,2.6,md,8,106.1,,,us,usp000hqwn,2014-11-07T01:43:06.856Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,12,34.659,-95.957,5,2.6,md,7,145,,,us,usp000hqus,2014-11-07T01:43:06.510Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,12,35.433,-96.992,3.2,2.9,md,7,155.2,,,us,usp000hqu6,2014-11-07T01:43:06.413Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,12,35.444,-96.976,4.3,2.8,md,6,181.2,,,us,usp000hqu2,2014-11-07T01:43:06.405Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,12,12,35.431,-96.981,5,3.2,mwr,38,55,,,us,usp000hqtz,2015-03-24T01:45:18.804Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2010,12,10,35.492,-96.84,5,2.6,md,15,98.8,,,us,usp000hqr6,2015-03-24T02:06:26.729Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,30,34.688,-97.4,5,2.5,md,6,181.4,,,us,usp000hqbg,2014-11-07T01:42:59.304Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,29,35.618,-97.246,1.9,2.6,md,6,120.1,,,us,usp000hq9s,2014-11-07T01:42:58.975Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,28,35.617,-97.249,2.3,2.5,md,6,120,,,us,usp000hq9a,2014-11-07T01:42:58.926Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,28,35.619,-97.239,3.4,3.3,md,39,41.6,,,us,usp000hq8v,2015-03-24T01:56:30.065Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,28,35.612,-97.242,2.5,3.5,mblg,29,74.5,,,us,usp000hq85,2014-11-07T01:42:58.775Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2010,11,28,35.654,-97.224,5,3,mblg,30,58.7,,,us,usp000hq84,2015-03-24T01:59:29.212Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2010,11,25,35.611,-97.241,3.6,2.7,md,8,120.9,,,us,usp000hq3x,2014-11-07T01:42:58.130Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,25,35.613,-97.235,3.5,2.6,mblg,15,74.5,,,us,usp000hq3k,2014-11-07T01:42:58.093Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2010,11,25,35.621,-97.241,5.5,2.5,md,19,74.3,,,us,usp000hq3j,2015-03-24T02:37:06.142Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,24,35.614,-97.24,6.2,3.1,mblg,34,74.4,,,us,usp000hq2e,2015-03-24T01:58:09.614Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,24,35.612,-97.246,5,3.9,mwr,70,39.8,,,us,usp000hq2d,2015-03-24T01:40:11.934Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2010,11,21,34.552,-96.267,5,2.5,md,7,147.2,,,us,usp000hpy4,2014-11-07T01:42:56.969Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,16,34.719,-97.396,5,2.7,md,11,114.3,,,us,usp000hpqj,2014-11-07T01:42:55.677Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,11,2,35.557,-97.299,5.7,2.5,mblg,12,73.9,,,us,usp000hnx4,2015-03-24T02:07:08.781Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2010,10,29,35.59,-97.238,1.3,2.7,md,9,95.6,,,us,usp000hnr2,2014-11-07T01:42:46.800Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,10,28,35.59,-97.243,5,2.5,md,6,122.8,,,us,usp000hnq1,2014-11-07T01:42:46.590Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,10,28,35.591,-97.234,5,2.5,md,7,123.2,,,us,usp000hnpz,2014-11-07T01:42:46.587Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,10,25,34.874,-97.741,5,3.2,mblg,17,60.7,,,us,usp000hnk2,2015-03-24T02:11:22.129Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,10,21,35.06,-95.606,5,2.5,md,6,157.4,,,us,usp000hnbv,2014-11-07T01:42:44.413Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,10,19,35.136,-97.333,5,2.8,md,40,82.2,,,us,usp000hn9y,2015-03-24T01:41:25.493Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,10,19,35.018,-95.584,5,2.7,md,7,159.5,,,us,usp000hn91,2014-11-07T01:42:43.782Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,10,18,36.037,-97.398,5,2.5,mblg,5,123,,,us,usp000hn8g,2014-11-07T01:42:43.715Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,10,13,35.192,-97.32,13,4.4,mwc,152,26.9,,,us,usp000hn24,2016-05-03T15:53:56.487Z,Oklahoma,earthquake,,,,,reviewed,tul,gcmt
2010,10,6,35.616,-97.257,2.7,2.8,md,13,91.1,,,us,usp000hmnv,2014-11-07T01:42:39.300Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,10,1,34.861,-96.029,5,3.1,mblg,18,61.1,,,us,usp000hmff,2014-11-07T01:42:36.318Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,26,35.609,-97.238,3.3,2.5,md,6,139.3,,,us,usp000hm77,2014-11-07T01:42:30.914Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,26,35.558,-97.237,4.7,2.5,mblg,5,160.9,,,us,usp000hm6n,2014-11-07T01:42:30.818Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,25,34.109,-96.715,5,3.3,mblg,19,63.4,,,us,usp000hm5r,2015-03-24T02:12:45.799Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,24,35.615,-97.259,5.6,2.5,md,6,119.8,,,us,usp000hm4f,2014-11-07T01:42:30.509Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,23,35.459,-97.189,3.1,2.5,md,6,135.6,,,us,usp000hm3g,2014-11-07T01:42:30.288Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,22,35.61,-97.259,5,2.5,md,6,120.1,,,us,usp000hm1r,2014-11-07T01:42:30.033Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,20,35.614,-97.251,5,2.7,md,8,105.9,,,us,usp000hkz3,2014-11-07T01:42:29.689Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,19,35.611,-97.246,5,3.5,mwr,42,38.6,,,us,usp000hkyn,2015-03-24T01:42:28.709Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2010,9,16,35.609,-97.243,4,3.3,mwr,36,39.3,,,us,usp000hku1,2015-03-24T01:56:16.853Z,Oklahoma,earthquake,,,,,reviewed,tul,us
2010,9,15,35.609,-97.242,4.2,3.1,mblg,19,58.1,,,us,usp000hksw,2015-03-24T02:21:43.323Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,10,35.608,-97.238,4,2.6,md,5,121.4,,,us,usp000hkhs,2014-11-07T01:42:25.993Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,8,35.561,-97.29,4,2.5,md,12,106.1,,,us,usp000hke5,2014-11-07T01:42:24.987Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,8,35.557,-97.294,4.3,2.7,mblg,12,108.4,,,us,usp000hke4,2014-11-07T01:42:24.985Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
2010,9,4,35.611,-97.24,3.3,3.3,mblg,22,41.9,,,us,usp000hk7f,2015-03-24T02:07:17.793Z,Oklahoma,earthquake,,,,,reviewed,tul,tul
